CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/28/2016,11:20,,,40.72158,-73.94167,"(40.72158, -73.94167)",Bqe                             ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3446578,4 dr sedan,,,,
05/28/2016,16:10,BRONX,10451,,,,MAJOR DEEGAN EXPRESSWAY         ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3448918,4 dr sedan,4 dr sedan,,,
05/28/2016,2:59,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446875,Sedan,JEEP,,,
05/28/2016,8:00,,,,,,,,Bradhurst                               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3446916,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:00,BRONX,10473,40.601036,-73.74764,"(40.601036, -73.74764)",,,750       ZEREGA AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3451252,4 dr sedan,,,,
05/28/2016,16:30,BROOKLYN,11208,40.666485,-73.8621,"(40.666485, -73.8621)",,,961       ELDERTS LANE                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3446773,4 dr sedan,,,,
05/28/2016,9:03,MANHATTAN,10001,40.74453,-73.98888,"(40.74453, -73.98888)",WEST 27 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447921,AMBUL,4 dr sedan,,,
05/28/2016,18:00,MANHATTAN,10040,40.861256,-73.925674,"(40.861256, -73.925674)",NAGLE AVENUE                    ,THAYER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3448812,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,9:30,BRONX,10451,40.819786,-73.92803,"(40.819786, -73.92803)",EAST 150 STREET                 ,WALTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3453173,4 dr sedan,,,,
05/28/2016,19:00,QUEENS,11373,40.73403,-73.872025,"(40.73403, -73.872025)",QUEENS BOULEVARD                ,90 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452084,4 dr sedan,4 dr sedan,,,
05/28/2016,12:20,BROOKLYN,11212,40.662743,-73.921936,"(40.662743, -73.921936)",ROCKAWAY PARKWAY                ,WINTHROP STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453448,4 dr sedan,4 dr sedan,,,
05/28/2016,20:00,QUEENS,11355,40.742294,-73.81014,"(40.742294, -73.81014)",BOOTH MEMORIAL AVENUE           ,PARSONS BOULEVARD,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3452008,4 dr sedan,Motorcycle,,,
05/28/2016,18:00,BROOKLYN,11209,40.623463,-74.03107,"(40.623463, -74.03107)",86 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Turning Improperly,,,,3450163,4 dr sedan,4 dr sedan,,,
05/28/2016,3:00,BROOKLYN,11208,40.670193,-73.878876,"(40.670193, -73.878876)",BLAKE AVENUE                    ,BERRIMAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3470701,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,19:26,MANHATTAN,10040,40.864525,-73.92663,"(40.864525, -73.92663)",DYCKMAN STREET                  ,VERMILYEA AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3448813,4 dr sedan,4 dr sedan,,,
05/28/2016,23:50,BROOKLYN,11201,40.699184,-73.99399,"(40.699184, -73.99399)",HICKS STREET                    ,ORANGE STREET,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,,,,3451026,4 dr sedan,4 dr sedan,,,
05/28/2016,12:25,QUEENS,11385,40.707676,-73.907486,"(40.707676, -73.907486)",FAIRVIEW AVENUE                 ,MENAHAN STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing Too Closely,,,,3451486,Station Wagon/Sport Utility Vehicle,Bike,,,
05/28/2016,22:40,,,40.811367,-73.95402,"(40.811367, -73.95402)",WEST 125 STREET                 ,MORNINGSIDE AVENUE,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3453051,4 dr sedan,4 dr sedan,4 dr sedan,,
05/28/2016,12:49,QUEENS,11429,40.71485,-73.74108,"(40.71485, -73.74108)",99 AVENUE                       ,HEMPSTEAD AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3451624,4 dr sedan,Sedan,,,
05/28/2016,0:25,STATEN ISLAND,10301,40.642048,-74.07533,"(40.642048, -74.07533)",,,1         RICHMOND TERRACE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3447428,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,15:50,QUEENS,11374,40.71917,-73.861275,"(40.71917, -73.861275)",66 AVENUE                       ,FITCHETT STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3452245,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,13:40,BROOKLYN,11201,40.702908,-73.994446,"(40.702908, -73.994446)",FULTON STREET                   ,WATER STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,Following Too Closely,,,3451032,Station Wagon/Sport Utility Vehicle,Taxi,Sedan,,
05/28/2016,23:00,QUEENS,11377,40.75054,-73.896545,"(40.75054, -73.896545)",35 AVENUE                       ,69 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3452526,4 dr sedan,,,,
05/28/2016,18:30,MANHATTAN,10018,40.75591,-73.99448,"(40.75591, -73.99448)",9 AVENUE                        ,WEST 38 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3447876,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,21:20,BROOKLYN,11208,40.68048,-73.8646,"(40.68048, -73.8646)",,,110       FORBELL STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3453609,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,15:00,STATEN ISLAND,10301,40.645473,-74.09287,"(40.645473, -74.09287)",RICHMOND TERRACE                ,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4022919,4 dr sedan,4 dr sedan,,,
05/28/2016,17:24,,,40.89689,-73.86079,"(40.89689, -73.86079)",Bronx River Pkwy                ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3446985,Station Wagon/Sport Utility Vehicle,4 dr sedan,4 dr sedan,,
05/28/2016,11:56,STATEN ISLAND,10306,40.579803,-74.10583,"(40.579803, -74.10583)",MIDLAND AVENUE                  ,EDISON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452745,Sedan,Sedan,,,
05/28/2016,1:00,BROOKLYN,11216,40.67922,-73.949615,"(40.67922, -73.949615)",,,533       NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3447321,Taxi,4 dr sedan,,,
05/28/2016,10:20,,,40.888992,-73.8892,"(40.888992, -73.8892)",Major Deegan Expy               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3446732,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,10:30,MANHATTAN,10029,40.79486,-73.94649,"(40.79486, -73.94649)",PARK AVENUE                     ,EAST 109 STREET,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3448519,Sedan,4 dr sedan,,,
05/28/2016,20:50,,,40.66314,-73.88003,"(40.66314, -73.88003)",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,3454574,4 dr sedan,,,,
05/28/2016,18:00,,,40.77077,-73.91727,"(40.77077, -73.91727)",ASTORIA BOULEVARD               ,31 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3452448,Station Wagon/Sport Utility Vehicle,2 dr sedan,,,
05/28/2016,17:30,,,40.72032,-73.99404,"(40.72032, -73.99404)",BOWERY                          ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3447609,4 dr sedan,4 dr sedan,,,
05/28/2016,13:30,BROOKLYN,11233,40.678425,-73.92744,"(40.678425, -73.92744)",ROCHESTER AVENUE                ,HERKIMER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3450898,4 dr sedan,Sedan,,,
05/28/2016,22:30,BROOKLYN,11217,40.68405,-73.97746,"(40.68405, -73.97746)",FLATBUSH AVENUE                 ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3450789,4 dr sedan,4 dr sedan,,,
05/28/2016,19:01,,,,,,PELHAM PARKWAY SOUTH            ,STILLWELL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3449514,4 dr sedan,4 dr sedan,,,
05/28/2016,10:55,,,,,,WHITESTONE EXPRESSWAY           ,20 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3452000,2 dr sedan,4 dr sedan,,,
05/28/2016,18:55,,,,,,BRONX WHITESTONE BRIDGE         ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3453242,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:05,BROOKLYN,11236,40.63787,-73.90963,"(40.63787, -73.90963)",EAST 85 STREET                  ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,3450200,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/28/2016,17:00,QUEENS,11422,40.66685,-73.73672,"(40.66685, -73.73672)",241 STREET                      ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451628,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,8:27,BROOKLYN,11229,40.606667,-73.949844,"(40.606667, -73.949844)",EAST 23 STREET                  ,AVENUE R,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3449753,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,11:20,MANHATTAN,10013,40.72135,-74.00465,"(40.72135, -74.00465)",CANAL STREET                    ,WEST BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3447546,Station Wagon/Sport Utility Vehicle,4 dr sedan,Sedan,,
05/28/2016,8:30,QUEENS,11354,40.77452,-73.81753,"(40.77452, -73.81753)",26 AVENUE                       ,149 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3451999,2 dr sedan,,,,
05/28/2016,17:00,BRONX,10469,40.86941,-73.85169,"(40.86941, -73.85169)",,,1224      ADEE AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446975,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,12:30,QUEENS,11368,40.76223,-73.84456,"(40.76223, -73.84456)",NORTHERN BOULEVARD              ,126 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3452079,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,19:20,BROOKLYN,11233,40.676292,-73.92484,"(40.676292, -73.92484)",PACIFIC STREET                  ,BUFFALO AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457140,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:15,,,40.839798,-73.873604,"(40.839798, -73.873604)",,,NORTHERN BOULEVARD                      ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3447127,4 dr sedan,4 dr sedan,,,
05/28/2016,6:05,BROOKLYN,11212,40.858658,-73.84673,"(40.858658, -73.84673)",,,1985      STRAUSS STREET                ,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3446972,2 dr sedan,4 dr sedan,,,
05/28/2016,14:13,,,40.842564,-73.83842,"(40.842564, -73.83842)",WATERS PLACE                    ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3449515,4 dr sedan,Carry All,,,
05/28/2016,18:28,QUEENS,11418,40.69869,-73.83806,"(40.69869, -73.83806)",111 STREET                      ,86 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3446793,4 dr sedan,,,,
05/28/2016,10:59,BRONX,10454,40.80682,-73.91749,"(40.80682, -73.91749)",EAST 138 STREET                 ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3448915,4 dr sedan,4 dr sedan,,,
05/28/2016,20:12,BROOKLYN,11201,40.68969,-73.99237,"(40.68969, -73.99237)",COURT STREET                    ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457109,Sedan,Sedan,,,
05/28/2016,23:35,BROOKLYN,11208,40.681805,-73.88515,"(40.681805, -73.88515)",,,77        ELTON STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3447304,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,15:32,BRONX,10460,40.847816,-73.88285,"(40.847816, -73.88285)",BRONX PARK SOUTH                ,CROTONA PARKWAY,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,3449414,4 dr sedan,4 dr sedan,,,
05/28/2016,2:50,,,40.69382,-73.94311,"(40.69382, -73.94311)",THROOP AVENUE                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3456348,2 dr sedan,,,,
05/28/2016,14:50,,,40.757233,-73.9898,"(40.757233, -73.9898)",,,EAST DRIVE                              ,2,0,1,0,1,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,4022438,Bike,Bike,,,
05/28/2016,17:00,BROOKLYN,11208,40.66739,-73.872345,"(40.66739, -73.872345)",,,515       FOUNTAIN AVENUE               ,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3446772,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,10:28,QUEENS,11355,40.7562,-73.83366,"(40.7562, -73.83366)",,,41-02     COLLEGE POINT BOULEVARD       ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3446619,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
